,Class,ID,Utterance
1349,sad,dia657_utt14.wav,oh you're so lucky my fianza wants the heavy metal band carcass
1350,sad,dia680_utt13.wav,oh you've been do so muc
1351,sad,dia841_utt6.wav,iner
1352,sad,dia146_utt10.wav,
1353,sad,dia148_utt19.wav,let me ask you something us keep a bed of room
1354,sad,dia759_utt14.wav,so titobise ty  won a babe
1355,sad,dia456_utt9.wav,you proposed to me with the raing i gut e goose bunps
1356,sad,dia1007_utt5.wav,ay nowbeun of you go plloit i wouldnt have even hired me or
1357,sad,dia1007_utt12.wav,
1358,sad,dia242_utt6.wav,you mak you didn't know that owell it's my work here's dot
1359,sad,dia132_utt6.wav,no really no please ee then to snatch up
1360,sad,dia1_utt1.wav,yet forgetted no o no
1361,sad,dia334_utt2.wav,and no  pito i cathyon i want apologized oh ye
1362,sad,dia387_utt2.wav,my wife's alesgy an
1363,sad,dia146_utt12.wav,yont the sadestfard is we were playin together that was like the most fun iv ever had in like all my lives
1364,sad,dia532_utt10.wav,but she's the princess and a stable boy i go in the sta did rost tell you not to let me go over ther g
1365,sad,dia747_utt14.wav,o mad te point is my natural carisma i has made him fail his wintern
1366,sad,dia474_utt3.wav,welt first for forgetting to throw you a bridle shower
1367,sad,dia939_utt11.wav,t on the ar just dosn't feel right
1368,sad,dia109_utt7.wav,but you would think he would be worried about me not showing up at his car
1369,sad,dia843_utt9.wav,hony scir yel guro no it's not it's not a deo cant sops nsand no swing band or lilies don't you know y gits going to be
1370,sad,dia740_utt5.wav,bot can you blame her
1371,sad,dia660_utt14.wav,hes oble  to call me chicken boy
1372,sad,dia896_utt1.wav,i'm so sorry
1373,sad,dia151_utt11.wav,oh o he i'm sorry
1374,sad,dia616_utt0.wav,a well tormey die
1375,sad,dia231_utt10.wav,don't yell at me oc this is the lost i've seen you all week
1376,sad,dia794_utt7.wav,san he's promise me that you'll tell her that
1377,sad,dia681_utt4.wav,dring a black out to a tramp bull
1378,sad,dia506_utt5.wav,i can't your totally a different person to me now
1379,sad,dia521_utt4.wav,now ihe scattert to yo the contract opposite susan woc
1380,sad,dia841_utt10.wav,it was a mistake please don't take this to mean anything because it doesn't
1381,sad,dia531_utt3.wav,all right im not english
1382,sad,dia50_utt7.wav,m on andyo ou got to give me a second chance
1383,sad,dia289_utt4.wav,meaningless dead and job and nobody here even knows that i exist
1384,sad,dia936_utt10.wav,are you going your ndolling because you hape tese dena s
1385,sad,dia531_utt5.wav,i was really nervous and the accentu jujus came out
1386,sad,dia401_utt11.wav,bab babe  mebe be aan he made me after ye like yt
1387,sad,dia792_utt18.wav,o can when it's all i can do not kiss you right now
1388,sad,dia365_utt5.wav,that i ta just wen on his right theory that the blue jacket on i cannot e
1389,sad,dia337_utt6.wav,were the dispoul camers what disposable cane
1390,sad,dia936_utt18.wav,
1391,sad,dia474_utt16.wav,so i
1392,sad,dia539_utt6.wav,so mot i cried myself to sleep last night
1393,sad,dia1007_utt8.wav,e worst christmas ever you to a
1394,sad,dia152_utt11.wav,i know you probably think this is all about what i said the other night about you making love with your sock so on but it isn't at isn't its about me and i didn't
1395,sad,dia380_utt2.wav,he you hadn't been practising the routine have you no
1396,sad,dia116_utt7.wav,no the one like city ganlevs slats he says he's getting double the college money may grandmai
1397,sad,dia874_utt7.wav,i don't have to give up your bag to emich
1398,sad,dia146_utt11.wav,i can't she duck me i totally trusted her and then one day was at ol  by fiebs andgone
1399,sad,dia933_utt15.wav,was he asking an other pain customers to put on aprils
1400,sad,dia223_utt5.wav,oh that was worse a ya we used t o when the doct wars throwing up catipoes williamsan imon fal catalogue page twenty sevon
1401,sad,dia434_utt10.wav,ohno i think i would le go home and hetek yo forso
1402,sad,dia593_utt3.wav,a god
1403,sad,dia131_utt1.wav,sithix e
1404,sad,dia774_utt0.wav,ma but you relax
1405,sad,dia449_utt12.wav,hay mingod can i to rememer is
1406,sad,dia622_utt4.wav,aso with me lately
1407,sad,dia441_utt7.wav,i don't knowfi one where wen is surre
1408,sad,dia545_utt3.wav,anow before she died
1409,sad,dia1025_utt3.wav,hurry a
1410,sad,dia40_utt14.wav,gi
1411,sad,dia1007_utt14.wav,last night she was teaching everybody how to make napkins intohar
1412,sad,dia874_utt5.wav,and int want to give up to barhin
1413,sad,dia983_utt6.wav,doing i have to go
1414,sad,dia830_utt6.wav,i a leves
1415,sad,dia362_utt0.wav,oh that's fy ros my women have had fy babies and i an that no babies why noresn't you ar come out
1416,sad,dia187_utt0.wav,i lit mister presint i think i just tought a soft petcil from one of the kits from fame
1417,sad,dia2_utt7.wav,what yoll hang out now ot me
1418,sad,dia923_utt1.wav,howogay we have to talk tha i'm just getting out of a very serious relation
1419,sad,dia572_utt0.wav,well they have a some unusual pet names for each other
1420,sad,dia852_utt8.wav,now yer canvegerly reelly hard to get over
1421,sad,dia474_utt10.wav,oh no ama that's not true
1422,sad,dia347_utt10.wav,onica
1423,sad,dia638_utt4.wav,that  we can't believe you sellin h
1424,sad,dia208_utt14.wav,and wold sibing
1425,sad,dia245_utt13.wav,never gt get to sleep with anyone
1426,sad,dia347_utt9.wav,now withat seven in ss i mean to be aloned if you love me
1427,sad,dia616_utt2.wav,god is at in the same good in  says as a hobo
1428,sad,dia660_utt5.wav,embarassing it kit made fun menow
1429,sad,dia936_utt11.wav,ao going youre going because you help he's going to say i love you too rage forget annot membera chippy
1430,sad,dia237_utt8.wav,iter the empty vask is not about you my baby pressous you make me so sad that you wuld frois
1431,sad,dia404_utt3.wav,joy wiser cable
1432,sad,dia517_utt5.wav,pheve ye say my name sayi
1433,sad,dia109_utt6.wav,relecious checked our messages and judge what didn't sau
1434,sad,dia843_utt1.wav,i don't know mother spent most of her money on her fourth wedding
1435,sad,dia981_utt3.wav,aneu she kissed me
1436,sad,dia124_utt8.wav,well the be mi firn if emily gave me a
1437,sad,dia924_utt5.wav,but lately all the dies i mead seen loui nice at first and the may turned out to be the biggest jerk
1438,sad,dia1036_utt1.wav,im slight change of plants you shot down
1439,sad,dia241_utt1.wav,don't worry i asked him an his tongue rail came within you so
1440,sad,dia291_utt1.wav,of course we are we left it up defate
1441,sad,dia783_utt8.wav,te letim hi now
1442,sad,dia320_utt8.wav,yew when you were talking about roger that was killing me but
1443,sad,dia18_utt8.wav,afe pete rachel's in the battle
1444,sad,dia964_utt16.wav,i can't see itnoug
1445,sad,dia589_utt5.wav,i a look o king these jerks might not care about you but the universe does and that says a lot
1446,sad,dia372_utt5.wav,theythey have a liking crowd with you
1447,sad,dia670_utt2.wav,all ha've been up her been worry
1448,sad,dia700_utt11.wav,y i i'll do it
1449,sad,dia822_utt7.wav,some
1450,sad,dia950_utt7.wav,because of the leather caps
1451,sad,dia146_utt1.wav,she hasn't called at the ave care he joned in whoning you just call her
1452,sad,dia791_utt9.wav,oh i'm misdating
1453,sad,dia1007_utt7.wav,it's not how that was post comen
1454,sad,dia249_utt5.wav,oror friday with know two peachons
1455,sad,dia398_utt3.wav,ye
1456,sad,dia478_utt12.wav,im very well pex good to now
1457,sad,dia336_utt9.wav,j ju just a couple more boxes it's noby hee all right i'm cool you got olp mal wit t a cupe more boxes
1458,sad,dia733_utt10.wav,heading deatly a momen o
1459,sad,dia983_utt3.wav,i know i'm sorry the guise drunk they winl le me go to wogetness
1460,sad,dia222_utt4.wav,why din know you car getting the voice on side
1461,sad,dia524_utt13.wav,some what happens to the old guise
1462,sad,dia553_utt19.wav,no no i he m mawhaty pleasalt answered that girl uti really like wen i to gavasha
1463,sad,dia972_utt7.wav,os probably too boll to do that now
1464,sad,dia923_utt12.wav,i would just have to soak up envery nounc of chanler bing until that moment comes
1465,sad,dia220_utt3.wav,i i on to apologize if i a seem to tad d g yesterday mash hour on ou to hormones you know
1466,sad,dia594_utt3.wav,look i just lost my
1467,sad,dia177_utt8.wav,just nother a right tim
1468,sad,dia985_utt3.wav,someone now there may have been bidmounting you all of the town asped t
1469,sad,dia973_utt11.wav,doyou think breakin up with him was a huge mistake bur there are no questions in the happy place the gracious the warm breaatt and the moonlight flowing through the tree
1470,sad,dia40_utt13.wav,his numbers ready
1471,sad,dia676_utt6.wav,am m so terrible that il have to do this if i want my marriage
1472,sad,dia968_utt2.wav,i have never known lofe like this
1473,sad,dia738_utt0.wav,mon so i was jecky on tea rell six i
1474,sad,dia292_utt1.wav,i've been talking to you for five minutes now about killing myself and no one's even looked up from their desk at anga
1475,sad,dia465_utt3.wav,sorry rong wobe
1476,sad,dia747_utt15.wav,soo kno i shall bad for the kid
1477,sad,dia506_utt3.wav,for good heart great
1478,sad,dia412_utt4.wav,was head
1479,sad,dia260_utt7.wav,os treams that sunks yellow don't no feese that suts me yet
1480,sad,dia449_utt2.wav,am so so sorry of an yet
1481,sad,dia3_utt8.wav,oh gard oh she seem so happy too
1482,sad,dia481_utt13.wav,all right all right youre right i won't do anything with joy i just taught ia
1483,sad,dia810_utt1.wav,ther on brea
1484,sad,dia290_utt0.wav,won't call eright down
1485,sad,dia938_utt2.wav,so do think you could forgive me
1486,sad,dia682_utt0.wav,o y ento know that there may be some times and i i may not be round  like this
1487,sad,dia430_utt2.wav,say they
1488,sad,dia784_utt1.wav,but that woman seting out by the pok and tan sa leathery wrinkle so jos
1489,sad,dia700_utt6.wav,wossi isnt look of thought a lot about how tell you this and numb the bottom mine rus as we cannot stay
1490,sad,dia645_utt6.wav,then i ar know what to do ah could i throw opin my dieergenie
1491,sad,dia796_utt19.wav,wel she's lovely to nig i like a girl with a strong jaw in e te
1492,sad,dia794_utt5.wav,o look just so emily that i love her
1493,sad,dia260_utt3.wav,
1494,sad,dia45_utt0.wav,i am sorry about what i said
1495,sad,dia920_utt0.wav,i just saw my best friends grad smeared across the canvice it's not goong to be me not me
1496,sad,dia936_utt14.wav,no because neven one would them british
1497,sad,dia387_utt4.wav,rossjoy joy ross
1498,sad,dia320_utt4.wav,on the rup torscleeing sack
1499,sad,dia521_utt5.wav,o elo how her ots are outside
1500,sad,dia964_utt7.wav,an how ould it
1501,sad,dia368_utt0.wav,iam sorry you didn't get to go to space camp and of hoping that may be somehow this may help make up for it i presenting siratudleas a private very specials by his cown
1502,sad,dia861_utt2.wav,how are you mang me an my mine
1503,sad,dia530_utt23.wav,ou know i wanted to tell you yesterday but i just i felt ou blue ban
1504,sad,dia681_utt2.wav,poor little tudy scared to dead a qite his own
1505,sad,dia923_utt4.wav,o too soon too schmoan i said honey i am not letting you get away this time
1506,sad,dia961_utt8.wav,ah actually i think of mmiss skipper
1507,sad,dia936_utt19.wav,i'm sorry i notice is yo me hard oeeeit's over eeetonto
1508,sad,dia852_utt2.wav,i'm sorry
1509,sad,dia820_utt4.wav,pena
1510,sad,dia143_utt2.wav,i'll shot my work monday nights
1511,sad,dia54_utt15.wav,i want him to have his uncle e reor e
1512,sad,dia921_utt3.wav,why i've just so excited to see you ah
1513,sad,dia273_utt3.wav,egra tipny cotter princess cotter
1514,sad,dia129_utt4.wav,be up i sure now i o pick im o you know i yoop far on a soap for this
1515,sad,dia41_utt0.wav,i lov hiu   but i skin real late n hhaer hema listen i make the appointment with doctor bazeda and
1516,sad,dia1027_utt2.wav,well i grammadie do wow
1517,sad,dia842_utt5.wav,look it no way you cannot use that to get the cupi anne the last blueberry muf and i u sent un redit at a i'm sorry
1518,sad,dia160_utt15.wav,well er get a miss yo round you
1519,sad,dia861_utt0.wav,so well ashe do
1520,sad,dia260_utt4.wav,she's avoiding me she has want to tell me where my father is she
1521,sad,dia319_utt8.wav,is woneti messing
1522,sad,dia356_utt9.wav,canther sold me out o well i'm sorry joe i didn't think the doctor was going to buy that had just fell out of his socket
1523,sad,dia980_utt3.wav,this is the hardest letter i've ever had to write
1524,sad,dia400_utt2.wav,wit out bechides he's qir gent hes charm i and llhe looks it  a
1525,sad,dia445_utt9.wav,there's not to be wedding ross and i are not getting wat
1526,sad,dia347_utt7.wav,my nuban whose jose is a big fat abandoner
1527,sad,dia638_utt7.wav,i'm sorry we can't store your child at things that
1528,sad,dia438_utt10.wav,be av mitin get to say it  i
1529,sad,dia219_utt11.wav,and of course the indians
1530,sad,dia36_utt5.wav,to worse a
1531,sad,dia486_utt14.wav,a sorry man there's never good time to have to stop catching on fire
1532,sad,dia874_utt10.wav,still how if the world is ready for you
1533,sad,dia973_utt6.wav,am am sorry but that's my happy place
1534,sad,dia904_utt2.wav,the two hundred dollars an hour electrician couldn't figure out what it did
1535,sad,dia506_utt10.wav,scarceyet
1536,sad,dia476_utt0.wav,sorry aa a scardy in there
1537,sad,dia506_utt9.wav,frer
1538,sad,dia6_utt16.wav,i'm so sorry
1539,sad,dia585_utt12.wav,now
1540,sad,dia830_utt7.wav,my bed so boring
1541,sad,dia778_utt1.wav,is a bes
1542,sad,dia84_utt6.wav,by gi knowtis wat that im doit an
1543,sad,dia87_utt0.wav,wissir yoe
1544,sad,dia256_utt10.wav,jellege i me whie youre getti me smice tea
1545,sad,dia935_utt4.wav,is crazy in i such a stupid argument not even more to see righer again o godficksit
1546,sad,dia676_utt0.wav,is for me not to see you anywore
1547,sad,dia164_utt4.wav,e
1548,sad,dia312_utt4.wav,you still love me
1549,sad,dia594_utt5.wav,you have no idea for much anators
1550,sad,dia358_utt14.wav,guested while i was in my chair
1551,sad,dia523_utt14.wav,i just come that sort pay can we get some cap which she kow over here i'll write ats  so o
1552,sad,dia840_utt15.wav,hollo made a passange through
1553,sad,dia936_utt8.wav,but i have to tell him how i fee
1554,sad,dia796_utt0.wav,ma'am mid you oabout minute i cannot have some bad news i don't think i move talson
1555,sad,dia61_utt7.wav,
1556,sad,dia328_utt8.wav,i can't believe je'ls gone i can't helpe an i open to gate
1557,sad,dia1017_utt1.wav,ot i now
1558,sad,dia464_utt18.wav,i know begause to be grandmother you havried an be buried and him children and i don'd have been ab us to atin loo ama
1559,sad,dia362_utt3.wav,lugget you making a currn for me h
1560,sad,dia585_utt4.wav,ito
1561,sad,dia981_utt1.wav,you ae you may have been right about jo
1562,sad,dia806_utt5.wav,don't know i think it there's somethin some arme
1563,sad,dia985_utt0.wav,stuff you got to give me some work i lost my health and show
1564,sad,dia772_utt2.wav,s ot ay
1565,sad,dia1006_utt2.wav,i know i'm sorry
1566,sad,dia446_utt16.wav,ye why am i only attracted the guise where there is no fut
1567,sad,dia260_utt6.wav,faves the sacks
1568,sad,dia116_utt2.wav,well i kint wan an to sell the cookies the girl who sells most ones trop to space camp and gets to sin  real speci
1569,sad,dia763_utt5.wav,i shame wont stop a tailor i'm sorry tot
1570,sad,dia897_utt2.wav,crazy lady think your mother is in a cat
1571,sad,dia427_utt0.wav,great ome why don't i just go with an ex boy friend you know and young do joey a favor
1572,sad,dia379_utt2.wav,yap yap that's what i didn't want to now
1573,sad,dia632_utt10.wav,i can't marry him why te ods
1574,sad,dia664_utt3.wav,y we just had this huge fire i don't have to wait a while
1575,sad,dia312_utt21.wav,plastra pook of fragmenty
1576,sad,dia763_utt2.wav,i listend i'm sorry  about the far
1577,sad,dia896_utt2.wav,mad in amran
1578,sad,dia493_utt0.wav,no no i no id
1579,sad,dia810_utt13.wav,fon tis i'm sorry but no i'll put some out bursting in the morning
1580,sad,dia506_utt11.wav,then ow come it is
1581,sad,dia654_utt0.wav,i am so so so so sorry
1582,sad,dia121_utt7.wav,omses arry
1583,sad,dia245_utt15.wav,well i never than first kiss again
1584,sad,dia798_utt4.wav,all i so
1585,sad,dia349_utt7.wav,for the next month well i can't give you a besage because my license has been prevoked again
1586,sad,dia745_utt0.wav,a its official they are no good movies
1587,sad,dia994_utt2.wav,yuess that would man mosens
1588,sad,dia740_utt7.wav,the doctor send your miter could add id only hear about i
1589,sad,dia132_utt4.wav,get who find er
1590,sad,dia596_utt5.wav,come on would he doin i'm inchafferict if we talk o her
1591,sad,dia540_utt0.wav,o you wash why here a freakish cuincidence guess who was doing wandery there too
1592,sad,dia410_utt18.wav,and i lost
1593,sad,dia861_utt1.wav,the doctor says it's a matter of ours
1594,sad,dia780_utt4.wav,yyou wouldn't return by cause and sent back my letters
1595,sad,dia360_utt0.wav,know wha i'm not a be awl to enjoy this
1596,sad,dia457_utt8.wav,it was so it was really nice he would like i
1597,sad,dia813_utt5.wav,and did you no
1598,sad,dia289_utt3.wav,now now but why do you want to kill your so
1599,sad,dia1006_utt0.wav,no nothin be agon i don't wa a swanch o blaze gom on i ca thrown wit paper towels here
1600,sad,dia174_utt6.wav,themusician right outside the restaurant count a mood chillet
1601,sad,dia225_utt9.wav,so they are i all took all that was pretty hard watchin om gon you know
1602,sad,dia28_utt7.wav,ou now wa ou know what it's mine
1603,sad,dia945_utt1.wav,no anny i'm sorry
1604,sad,dia278_utt4.wav,ogay well apparently n
1605,sad,dia385_utt3.wav,stopid balls from the wige
1606,sad,dia659_utt3.wav,long i'll try to get back as soon as i can i'm sorry anamuse  my time teach mis hience  which is funny because but was it even by major
1607,sad,dia497_utt2.wav,not wrong i wish i os   sorry abut that bury menhiment ta e senseol bed now
1608,sad,dia593_utt4.wav,here we go again
1609,sad,dia506_utt2.wav,ho without e i will is always i  say sa te peas  of tlot
1610,sad,dia531_utt6.wav,osorry
1611,sad,dia747_utt2.wav,there's is kid in my class who said he's in love with me
1612,sad,dia652_utt3.wav,as if feels like two
1613,sad,dia918_utt11.wav,oyes ii'm sore i know you really wantd me to name the baber joy w
1614,sad,dia372_utt4.wav,justen it's my frie
1615,sad,dia926_utt2.wav,toh when it comes to sweets hes surprisingle strik
1616,sad,dia661_utt9.wav,on the gadm the kiperis words o  oohey e
1617,sad,dia1017_utt2.wav,tenathylic its my fault
1618,sad,dia549_utt2.wav,that's too bad can't have been saven oup  its sure there's no o studies i could petisipay te
1619,sad,dia588_utt1.wav,o stopping yourself a
1620,sad,dia148_utt20.wav,od of e
1621,sad,dia980_utt11.wav,were in cuba
1622,sad,dia645_utt5.wav,s whathe baby's coming thet ar kno what to do off can i sroper my dier genie
1623,sad,dia702_utt1.wav,sho i really never get them in anymone
1624,sad,dia4_utt11.wav,listen i ma i'm sorry've been so crazy and jealous and this tesell i gelli to
1625,sad,dia474_utt1.wav,oh monaga we are so sorry for what
1626,sad,dia67_utt6.wav,i mean i was going to behopeless
1627,sad,dia245_utt9.wav,haven't have that feeling since i first heard going out a tailor i mever i have that feeling again  yo sailik a guis
1628,sad,dia298_utt4.wav,ey or studin de still
1629,sad,dia251_utt6.wav,todoipu
1630,sad,dia871_utt10.wav,o i shouldn't mention it that's what i wanted i name my kid
1631,sad,dia595_utt4.wav,i know i o still
1632,sad,dia680_utt14.wav,have
1633,sad,dia619_utt7.wav,i to that's never gaind i have' a cross
1634,sad,dia768_utt1.wav,ll sidn i are trying again and we had trouble last time because apparent
1635,sad,dia175_utt11.wav,yes yes very diffcult to enjoy thanksgiving dinner went you seen it in reverse
1636,sad,dia63_utt7.wav,so if you wear that you'll make mye much special
1637,sad,dia235_utt8.wav,
1638,sad,dia554_utt10.wav,on my good let lover hes dagking off her
1639,sad,dia1036_utt20.wav,next congratulations are his big gray
1640,sad,dia540_utt5.wav,no but i made a huge mistake i never should ga  ather he help ye  his il
1641,sad,dia939_utt9.wav,i really think this is a good idea it just taught him an
1642,sad,dia27_utt0.wav,o lady place pleace takin to tripe i tar
1643,sad,dia976_utt10.wav,ohe okase a yaure not a fan i mean commonyou cannot do this to her ah
1644,sad,dia977_utt10.wav,iwhite i i
1645,sad,dia797_utt12.wav,to whose in a crash the empathy parties with
1646,sad,dia726_utt0.wav,oh yes sorry about that
1647,sad,dia585_utt0.wav,i paid more attention where i had a utivers
1648,sad,dia670_utt15.wav,they've arrested monica
1649,sad,dia988_utt3.wav,nor could it not be bun pretty soon there coil to be having chance and then ther'e just gon to be hanging out with other couples who have giv
1650,sad,dia536_utt4.wav,i went to one where i wore a ban uniform i had have specially made
1651,sad,dia407_utt1.wav,well it helps to be liked uf in front of his new friends to be as happy and i am definitely not
1652,sad,dia261_utt8.wav,i stop in nawgare just doing it to brink me out
1653,sad,dia831_utt6.wav,k i don'tno want to do anything
1654,sad,dia180_utt4.wav,only mi is taking some o i do i
1655,sad,dia662_utt6.wav,it's at the first time i lest to go to a cowboy sprank alone be jon for met
1656,sad,dia54_utt1.wav,so forcing her to marry bobby's going to make that happe
1657,sad,dia888_utt0.wav,wy now you carnot stap and i'm red rise
1658,sad,dia926_utt1.wav,gors  joymen let you have one
1659,sad,dia347_utt0.wav,nout wereas noo
1660,sad,dia594_utt1.wav,
1661,sad,dia1023_utt4.wav,much as my attire family was run out of scotland by witings
1662,sad,dia895_utt9.wav,e
1663,sad,dia366_utt6.wav,that's my land of's my lands now you'll how i i
1664,sad,dia180_utt5.wav,o not bed you know that feeling when you're trying to blow a saint bernarn at your ess a
1665,sad,dia312_utt5.wav,no
1666,sad,dia964_utt12.wav,sorry
1667,sad,dia938_utt1.wav,sorry
1668,sad,dia6_utt15.wav,sorry
1669,sad,dia1007_utt6.wav,uash yes  you gon to go onlike a thousand inter diews before you get a john
1670,sad,dia530_utt0.wav,o sar
1671,sad,dia1026_utt12.wav,i anter i just thinka you misunderstod
1672,sad,dia445_utt10.wav,sorry to
1673,sad,dia756_utt5.wav,no it's hard this patinem is saing
1674,sad,dia832_utt11.wav,were you so likt because you were burying this woman
1675,sad,dia1030_utt1.wav,is about me taking your watch
1676,sad,dia167_utt8.wav,te
1677,sad,dia170_utt10.wav,cherk
1678,sad,dia2_utt3.wav,hersestor closing down the mar
1679,sad,dia874_utt1.wav,but it is truth ydea ehad a prope with the bail my co
1680,sad,dia218_utt4.wav,i eat by myself in the alley because everybody hates me
1681,sad,dia698_utt7.wav,i just i feeli i just know yo
1682,sad,dia594_utt7.wav,his poor guyas been an accompe for five years his hope
1683,sad,dia76_utt7.wav,tinking it looked to me
1684,sad,dia692_utt0.wav,lissan i'm siry i had to work to
1685,sad,dia160_utt5.wav,i got some mad news
1686,sad,dia511_utt6.wav,o well girl i i can't have hump ind have lost him
1687,sad,dia228_utt1.wav,o featit is i won't apologize her for saying your method o stupid car and i maybe as may be my teacher again
1688,sad,dia676_utt5.wav,ah if ir degree to this having you
1689,sad,dia379_utt5.wav,sorry 's never efare you
1690,sad,dia347_utt4.wav,mon's friend phoebe is actually my birth mun
1691,sad,dia843_utt7.wav,there's no money but thit terrible youd bester an have to get married in like a reckcenter
1692,sad,dia160_utt16.wav,hamity
1693,sad,dia664_utt2.wav,no way thi huguises call her n norki a
1694,sad,dia680_utt5.wav,well since the fire was kind of my fault i guess e should get to stay
1695,sad,dia770_utt15.wav,i just want to watch a little tellos on what is the big deal she is lax mamma
1696,sad,dia853_utt4.wav,i known  but can we please try it again tom you so codstein
1697,sad,dia295_utt4.wav,monjoy don't make me feel badly about
1698,sad,dia842_utt6.wav,i use then olready to day m sorry
1699,sad,dia672_utt8.wav,tern
1700,sad,dia792_utt16.wav,how can i knowing i'll never pold you on my arms wt touch your skin feel your lips knowing i'll never make love to you
1701,sad,dia589_utt10.wav,i really wish they'd care just a little i
1702,sad,dia590_utt5.wav,serniger an sobo lit your neck aa  tou tatsa ka is a friend
1703,sad,dia676_utt7.wav,ork and i do i have to make this marriage work i have to
1704,sad,dia1036_utt3.wav,it's a muny thing we don't have any
1705,sad,dia780_utt6.wav,on more chance or so please
1706,sad,dia988_utt6.wav,h o alter move to a volgam dear ishim
1707,sad,dia15_utt7.wav,anyway i just something its for the bastr
1708,sad,dia798_utt5.wav,bolt know me i am so so
1709,sad,dia874_utt12.wav,wen wait a in
1710,sad,dia249_utt4.wav,we thanksgiven when oll turkey is like the forth of july with no apple po
1711,sad,dia312_utt18.wav,ipor
1712,sad,dia901_utt13.wav,this the thing ok et t
1713,sad,dia532_utt9.wav,sheis forbidden road as like like
1714,sad,dia428_utt8.wav,so anyway rachel i'm sorry you can't stay the rest of us have a lot of work to do
1715,sad,dia506_utt6.wav,i used to think of you as somebody that would never ever heard me b
1716,sad,dia722_utt5.wav,sal you didn't da choose rass before me
1717,sad,dia901_utt17.wav,which she would do that sh'sshe's me
1718,sad,dia659_utt6.wav,ecause she has face she is alone now and teen pregnant and then sad
1719,sad,dia855_utt5.wav,an tolisten to him he's just some guy who really wants the apartment o'll think he's gome again a
1720,sad,dia686_utt6.wav,neyer i iam sorry
1721,sad,dia449_utt10.wav,it's too complicated with you and rachel and the baby i just gone it just was it meant to be
1722,sad,dia1009_utt0.wav,iam so sorry guise and it made to bring you down
1723,sad,dia884_utt12.wav,what is the big deal its not like wore exclusive
1724,sad,dia445_utt20.wav,that is a iasiens he says i damage goods
1725,sad,dia359_utt6.wav,os that bing the same thing in england as it does in america
1726,sad,dia924_utt6.wav,you do il try some mistak
1727,sad,dia769_utt0.wav,i juslet us one of you married again
1728,sad,dia826_utt4.wav,i wasn't in the nato
1729,sad,dia379_utt3.wav,ah a markam jus do othis for the wrong reasons you know
1730,sad,dia585_utt2.wav,w you know you don't deserve is you don't ross it you're really
1731,sad,dia372_utt9.wav,you don't see how the on the good stuff and oll the sweeet staff
1732,sad,dia379_utt1.wav,i can do this
1733,sad,dia905_utt0.wav,ther not the concieus men in h city r you to
1734,sad,dia585_utt3.wav,so good
1735,sad,dia676_utt3.wav,i ba tell her
1736,sad,dia530_utt16.wav,and i'm very sorry but i really don't know where your father is and that's the truth
1737,sad,dia87_utt3.wav,e
1738,sad,dia971_utt1.wav,all the time
1739,sad,dia945_utt2.wav,oi would acquit but that i think i should stick it out then think why would such a person stay such a demeaning job
1740,sad,dia874_utt3.wav,you know hot it was a stood plaing
1741,sad,dia257_utt4.wav,wel fiercely how coul you watch us are too stare
1742,sad,dia445_utt2.wav,it's lafitte the seventy four lateur is actually drinking quite nicely ara
1743,sad,dia521_utt2.wav,and iam ashamed to say that i took it i advised a fellow actor play a roll
1744,sad,dia358_utt18.wav,tell that to them oh you can't they're dead
1745,sad,dia922_utt3.wav,and hatton does not have enough stores
1746,sad,dia182_utt1.wav,i just saw danny getting on the subway with ha girl and he had his arm around her
1747,sad,dia326_utt0.wav,irestore will gei like before
1748,sad,dia698_utt5.wav,no who may be hi i don't know
1749,sad,dia866_utt10.wav,oani even have a date
1750,sad,dia124_utt4.wav,wilgo miss this apartment in old ben ten took his first step so i ove tat hadn fight
1751,sad,dia1018_utt3.wav,as i'm so sorry ii promise i will straighten thiss out with him to morrow gin persin or the in
1752,sad,dia549_utt7.wav,sorry
1753,sad,dia446_utt18.wav,mi serey does it sell link there's something wrong with me jack id  happy is that what i'm supposed to be ther
1754,sad,dia590_utt8.wav,ya i well you no i and i just the the semi finel so i think i would just be lost
1755,sad,dia804_utt9.wav,
1756,sad,dia491_utt1.wav,says he's rially in a mistu guy
1757,sad,dia66_utt8.wav,and i left you youand i want us to be friands and if i keep living here i don't see that happening
1758,sad,dia464_utt17.wav,ca you are not a grandmother
1759,sad,dia567_utt0.wav,
1760,sad,dia449_utt7.wav,a tey still have feelings for
1761,sad,dia491_utt2.wav,you had a rougherin a co ther tall i get commession s
1762,sad,dia379_utt4.wav,imd just doing it to get back at ross
1763,sad,dia961_utt6.wav,i was a bold nigt writing was really nasty letter to emile it was perfect and now it's all covered in in sh batchly tash
1764,sad,dia336_utt6.wav,now  no
1765,sad,dia449_utt3.wav,amilli
1766,sad,dia1007_utt13.wav,look at her she's even that waitress experience of
1767,sad,dia1021_utt4.wav,on you
1768,sad,dia69_utt4.wav,yet was really hard
1769,sad,dia1017_utt0.wav,i am so guilty the raw
1770,sad,dia664_utt1.wav,or so would he to do what can i do what person wants to break up to break up
1771,sad,dia842_utt4.wav,i lost my mind to suicide
1772,sad,dia957_utt1.wav,was a awful ro it was long
1773,sad,dia418_utt19.wav,oh god's terwam i'm really sorry
1774,sad,dia312_utt13.wav,why
1775,sad,dia456_utt4.wav,guy bought it i'm sorry i tried to stop it but they put me in jail
1776,sad,dia950_utt4.wav,no yor not ber inos
